id_fabricante;cnpj_fabricante;fabricante
Fab03951;30820100000000;M2LIFE COMERCIAL IMPORTADORA E EXPORTADORA LTDA
Fab03952;12098843000151;BM3 IMPORTACAO E EXPORTACAO LTDA
Fab03953;05161210000000;CLEAN UP BRAZIL BIOTECNOLOGIA LTDA
Fab03954;15361500000000;ALFA & OMEGA MEDICAL LTDA
Fab03955;17039142000165;OLIMEDIC INDUSTRIA E COMERCIO DE MOVEIS HOSPITALARES LTDA
Fab03956;06879630000000;CINORD INDUSTRIA FARMACEUTICA LTDA
Fab03957;08172563000179;4 R INDUSTRIA E COMERCIO DE TUBOS DE LATEX LTDA.
Fab03958;00542467000000;A B DESCARTAVEIS INDUSTRIA E COMERCIO LTDA
Fab03959;19972600000000;FACILIMPE COMERCIO DE PRODUTOS DE LIMPEZA EM GERAL LTDA.
Fab03960;05953170000000;FAVA INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES E ODONTOLOGICOS LTDA.
Fab03961;00331788000119;AIR LIQUIDE BRASIL LTDA
Fab03962;89982000000000;MAX CIRURGICA COMERCIO DE MATERIAIS HOSPITALARES LTDA
Fab03963;65738200000000;MARIMAR INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO DE RPG LTDA
Fab03964;04901170000000;CASSIFLEX LTDA
Fab03965;10812300000000;NUTRISENIOR INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO DE PRODUTOS NUTRICIONAIS LTDA
Fab03966;61409843000130;MARCATTO FORTINOX INDUSTRIAL LTDA
Fab03967;03129105000133;TERUMO MEDICAL DO BRASIL LTDA.
Fab03968;05030500000000;MIKATOS INDUSTRIA, COMERCIO, SERVICOS E IMPORTACAO LTDA
Fab03969;90607700000000;IODONTEC INDUSTRIA E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA
Fab03970;11026200000000;SP MARCAS - INDUSTRIA E COMERCIO DE PRODUTOS TEXTEIS HOSPITALARES LTDA
Fab03971;50328600000000;UNITEC INDUSTRIA E COMERCIO DE APARELHOS HOSPITALARES LTDA
Fab03972;12441700000000;NOVA SICILIANO INDUSTRIA E COMERCIO DE PLACAS METALICAS LTDA
Fab03973;69348900000000;ANADONA COMERCIO E CONFECCOES LTDA
Fab03974;05118770000000;FISIOMEDICA PRODUTOS E EQUIPAMENTOS LTDA
Fab03975;09029404000182;COPERMED COMERCIAL IMPORTADORA LTDA
Fab03976;01000820000000;SOLUMED MATERIAIS MEDICOS LTDA
Fab03977;56035967000163;FOUR STAR PAPEIS LTDA
Fab03978;07768130000000;ASTELLAS FARMA BRASIL IMPORTACAO E DISTRIBUICAO DE MEDICAMENTOS LTDA.
Fab03979;08855790000000;BRACELL PAPEIS NORDESTE LTDA
Fab03980;07699580000000;POLLITEX EMBALAGENS FLEXIVEIS LTDA
Fab03981;02101808000190;ALFA INDUSTRIA E COMERCIO DE MATERIAIS PLASTICOS PARA LABORATORIOS LTDA
Fab03982;03033590000000;OLIMED MATERIAL HOSPITALAR S.A.
Fab03983;48791685000168;C.B.S. MEDICO CIENTIFICA S/A
Fab03984;05218200000000;TAYLOR FARMACIA DE MANIPULACAO LTDA
Fab03985;13038100000000;INDUFLEX INDUSTRIA E COMERCIO DE ARTEFATOS DE BORRACHA LTDA
Fab03986;03921280000169;MEDCLEAN COMERCIAL LTDA
Fab03987;94304700000000;MEDICONE PROJETOS E SOLUCOES PARA A INDUSTRIA E A SAUDE LTDA.
Fab03988;19338500000000;ALFRS INDUSTRIA DE MOVEIS LTDA
Fab03989;28215470000191;GOLDMED IMPORTACAO DE PRODUTOS HOSPITALARES LTDA.
Fab03990;06981319000121;AMERICAN INSTRUMENTS LTDA
Fab03991;24682887000103;AQUASONUS MEDICAL COMPANY LTDA
Fab03992;61391800000000;ARISTON SERVICOS DE ESCRITORIO E APOIO ADMINISTRATIVO LTDA
Fab03993;09545590000000;MABRA FARMACEUTICA LTDA
Fab03994;92037500000000;FARMAMED PRODUTOS HOSPITALARES LTDA
Fab03995;05257630000000;RANDOX BRASIL LTDA.
Fab03996;05932899000102;MEYOR'S DO BRASIL LTDA
Fab03997;07826500000000;INOVEN INDUSTRIA, COMERCIO E IMPORTACAO LTDA
Fab03998;01571700000000;HALEX ISTAR INDUSTRIA FARMACEUTICA SA
Fab03999;61082400000000;COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.
Fab04000;72593800000000;NOVA QUIMICA FARMACEUTICA S/A
Fab04001;33078500000000;TORRENT DO BRASIL LTDA
Fab04002;05575120000000;GENOM FARMACEUTICA LTDA
Fab04003;14806000000000;MOMENTA FARMACEUTICA LTDA.
Fab04004;65271900000000;NATIVITA INDUSTRIA E COMERCIO LTDA
Fab04005;61363000000000;CHIESI FARMACEUTICA LTDA
Fab04006;35356800000000;LAPON INDUSTRIA FARMACEUTICA LTDA
Fab04007;49601100000000;FRESENIUS HEMOCARE BRASIL LTDA.
Fab04008;61230300000000;LIBBS FARMACEUTICA LTDA
Fab04009;08055630000000;IMEC-INDUSTRIA DE MEDICAMENTOS CUSTODIA LTDA
Fab04010;01140700000000;PROLINK INDUSTRIA QUIMICA LTDA
Fab04011;10733900000000;FLEXPELL HOSPITALAR LTDA
Fab04012;04242860000000;MEDI-GLOBE BRASIL LTDA
Fab04013;59309300000000;INJEX INDUSTRIAS CIRURGICAS LTDA
Fab04014;82641300000000;CREMER S.A.
Fab04015;10896600000000;DUOTEC - EMBALAGENS LTDA
Fab04016;21831246000185;TECH-SUL MEDICAL INDUSTRIA E COMERCIO LTDA
Fab04017;53162095000106;BIOSINTETICA FARMACEUTICA LTDA
Fab04018;45740289000113;ORTOFEN INDUSTRIA E COMERCIO LTDA
Fab04019;05399790000000;UNICHEM FARMACEUTICA DO BRASIL LTDA.
Fab04020;05254970000000;ZYDUS NIKKHO FARMACEUTICA LTDA
Fab04021;08157290000000;NATCOFARMA DO BRASIL LTDA
Fab04022;58430800000000;BLAU FARMACEUTICA S.A.
Fab04023;53056057000179;RECORDATI RARE DISEASES COMERCIO DE MEDICAMENTOS LTDA.
Fab04024;19791800000000;LABORATORIOS OSORIO DE MORAES LTDA
Fab04025;58188194000180;GN INJECTA INDUSTRIA, COMERCIO DE MATERIAIS MEDICOS, CIRURGICOS, ODONTOLOGICOS E DESCARTAVEIS LTDA
Fab04026;06923493000118;MEDFIO INDUSTRIA E COMERCIO DE ARTIGOS ODONTOLOGICOS LTDA.
Fab04027;10692852000140;DESCARBOX DISTRIBUIDORA HOSPITALAR LTDA
Fab04028;01965200000000;ALLDESC INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS LTDA
Fab04029;07394427000160;VEROPAPEIS FABRICACAO DE PRODUTOS DE PAPEL LTDA
Fab04030;03989600000112;ALLA BRASIL LTDA
Fab04031;04656250000000;UNITHER INDUSTRIA FARMACEUTICA LTDA.
Fab04032;03869980000000;W.S. COMPRESSA DE GAZE LTDA
Fab04033;17602900000000;DELTA INDUSTRIA E COMERCIO LTDA
Fab04034;61269300000000;ALCOOL SANTA CRUZ LTDA
Fab04035;14594300000000;MK LIFE PRODUTOS MEDICAL E DENTAL LTDA
Fab04036;14336300000000;SOL-MILLENNIUM BRASIL IMPORTACAO E EXPORTACAO LTDA
Fab04037;79402400000000;ESTILO ARTEFATOS DE MADEIRAS LTDA
Fab04038;22940751000201;LUMIRADX HEALTHCARE LTDA
Fab04039;33839800000000;NEVE INDUSTRIA E COMERCIO DE PRODUTOS CIRURGICOS LTDA.
Fab04040;54565500000000;SISPACK MEDICAL LTDA.
Fab04041;01177250000000;CRISTOFOLI EQUIPAMENTOS DE BIOSSEGURANCA LTDA
Fab04042;33173100000000;CELLERA FARMACEUTICA S.A.
Fab04043;67423200000000;IBG INDUSTRIA BRASILEIRA DE GASES LTDA
Fab04044;60409100000000;NESTLE BRASIL LTDA.
Fab04045;00157774000000;TARGA MEDICAL S.A.
Fab04046;40989700000000;LETOMED INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA
Fab04047;40989688000107;LETOMED INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA
Fab04048;73097500000000;L H INDUSTRIA TEXTIL LTDA
Fab04049;33325900000000;LONDON QUALITY ORAL HEALTH INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA
Fab04050;04238200000000;PROLINK COMERCIO DE ACOS E EQUIPAMENTOS INDUSTRIAIS LTDA
Fab04051;59717600000000;MULTILASER INDUSTRIAL S.A.
Fab04052;08179550000000;CELLPUS INDUSTRIA E COMERCIO DE ARTEFATOS PLASTICOS LTDA
Fab04053;07439330000000;DVT COMERCIO, IMPORTACAO E EXPORTACAO LTDA
Fab04054;24682900000000;AQUASONUS MEDICAL COMPANY LTDA
Fab04055;11671800000000;DESCARBOX INDUSTRIA E COMERCIO LTDA
Fab04056;59106000000000;WHIRLPOOL S.A
Fab04057;68949200000000;UNITED MEDICAL LTDA
Fab04058;28791000000000;FOX INDUSTRIA E COMERCIO DE MATERIAIS MEDICOS E HOSPITALARES LTDA
Fab04059;17252700000000;VITALMEDICA DISTRIBUIDORA DE MOVEIS E EQUIPAMENTOS HOSPITALARES LTDA
Fab04060;13024100000000;GTECH COMERCIO DE PRODUTOS QUIMICOS LTDA
Fab04061;22565300000000;ADVAGEN BIOTECH LTDA
Fab04062;08308150000000;SUPERMEDY IMPORTACAO E EXPORTACAO LTDA
Fab04063;05421590000000;WINNER INDUSTRIA DE DESCARTAVEIS LTDA
Fab04064;05678150000000;HAOXI EQUIPAMENTOS MEDICOS HOSPITALARES LTDA
Fab04065;01417370000000;ARKTUS INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA.
Fab04066;26185200000000;PASSROD IMPORTACAO E EXPORTACAO DE PRODUTOS PARA SAUDE LTDA
Fab04067;58635800000000;FARMARIN INDUSTRIA E COMERCIO LTDA
Fab04068;06172460000000;NUTRIEX IMPORTACAO E EXPORTACAO DE PRODUTOS NUTRICIONAIS E FARMOQUIMICOS LTDA
Fab04069;74232000000000;LABORATORIOS FERRING LTDA
Fab04070;62969600000000;CSL BEHRING COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
Fab04071;40357800000000;ULTRA TEXTIL INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA
Fab04072;05932900000000;MEYOR'S DO BRASIL LTDA
Fab04073;48740800000000;CRAL ARTIGOS PARA LABORATORIO LTDA
Fab04074;23865000000000;GAMMA CRUCIS COMERCIO ATACADISTA, IMPORTACAO E DISTRIBUICAO LTDA
Fab04075;10607400000000;HARBO MEDICAL LTDA
Fab04076;05783970000000;FLAMAGEL INDUSTRIA E COMERCIO LTDA
Fab04077;07967730000000;HADASSAH - COSMETICOS LTDA
Fab04078;21008058000151;FERNANDO UNIFORMES LTDA
Fab04079;09284952000159;KEDRION BRASIL DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA.
Fab04080;33109400000000;CASA GRANADO LABORATORIOS FARMACIAS E DROGARIAS S A
Fab04081;95433400000000;COMERCIO DE MATERIAIS MEDICOS HOSPITALARES MACROSUL LTDA
Fab04082;50248800000000;ABBOTT DIAGNOSTICOS RAPIDOS S.A.
Fab04083;05044980000000;LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA
Fab04084;17546000000000;ICARAI DO BRASIL INDUSTRIA QUIMICA LTDA
Fab04085;44363700000000;GLENMARK FARMACEUTICA LTDA
Fab04086;01072992000125;DGTECH INDUSTRIA E COMERCIO LTDA.
Fab04087;11244400000000;LUDAN INDUSTRIA E COMERCIO LTDA
Fab04088;05035240000000;SUN FARMACEUTICA DO BRASIL LTDA
Fab04089;00192190000000;OFTALMOPHARMA INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
Fab04090;54516661000101;JOHNSON & JOHNSON DO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA.
Fab04091;44639493000180;EUGIA PHARMA INDUSTRIA FARMACEUTICA LIMITADA
Fab04092;03968970000000;BIO PHARMUS LTDA
Fab04093;82641325001866;CREMER S.A.
Fab04094;04977640000000;COOPERUNI COOPERATIVA DE PRODUCAO DE PRODUTOS DE HIGIENE E LIMPEZA
Fab04095;02625650000000;SANFARMA INDUSTRIA, COMERCIO E IMPORTACAO E EXPORTACAO LTDA
Fab04096;13977106000191;EBD BIOTECH IMPORTACAO E COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA
Fab04097;11014500000000;BIOFLORENCE IMPLEMENTOS ORTOPEDICOS LTDA
Fab04098;33193000000000;BIANCODENT EQUIPAMENTOS LABORATORIAIS, MEDICOS E ODONTOLOGICOS LTDA
Fab04099;05021870000000;TECHNODRY LIOFILIZADOS MEDICOS LTDA
Fab04100;10372638000107;CESAR EDUARDO RESENDE BASTOS
Fab04101;09117476000181;MANDALA BRASIL IMPORTACAO E DISTRIBUICAO DE PRODUTO MEDICO HOSPITALAR LTDA
Fab04102;32304095000123;DENTARIA BRASIL INDUSTRIA E COMERCIO DE PRODUTOS ODONTOLOGICOS LTDA
Fab04103;19501400000000;MAWDSLEYS PHARMACEUTICALS DO BRASIL LTDA
Fab04104;02635520000000;JALLES MACHADO S.A.
Fab04105;01310210000000;LABORPLAST COMERCIAL LTDA
Fab04106;02485350000000;SICAD DO BRASIL FITAS AUTOADESIVAS LTDA
Fab04107;09121520000000;SEVEN COMERCIO DE PRODUTOS BIOTECNOLOGICOS LTDA
Fab04108;61418000000000;CIRURGICA FERNANDES - COMERCIO DE MATERIAIS CIRURGICOS E HOSPITALARES - SOCIEDADE LIMITADA
Fab04109;00252903000000;ESTERILI MED INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA
Fab04110;02370649000120;BRASUTURE INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO LTDA
Fab04111;00165933000139;DESCARTEX CONFECCOES E COMERCIO LTDA
Fab04112;56323300000000;TRINKS COMERCIO DE PECAS LTDA
Fab04113;04040383000182;INDUSTRIAS H. A. BARONE LTDA
Fab04114;61072400000000;PFIZER BRASIL LTDA
Fab04115;68032200000000;BIONATUS LABORATORIO BOTANICO LTDA
Fab04116;06113700000179;DYNAMIC LAB INDUSTRIA FARMACEUTICA LTDA
Fab04117;02455073000101;CLARIS PRODUTOS FARMACEUTICOS DO BRASIL LTDA.
Fab04118;58061600000000;MICRODENT APARELHOS MEDICOS E ODONTOLOGICOS LTDA
Fab04119;03887860000000;GATTI QUIMICA LTDA
Fab04120;32465200000000;LABORATORIOS DUPRAT LTDA
Fab04121;96167900000000;PRATA HOSPITALAR LTDA
Fab04122;03887864000165;GATTI QUIMICA LTDA
Fab04123;05761666000186;SANAFARMA IND. & COM. DE PRODUTOS QUIMICOS E FARMACEUTICOS LTDA - ME
Fab04124;04718140000000;VR MEDICAL IMPORTADORA E DISTRIBUIDORA DE PRODUTOS MEDICOS LTDA.
Fab04125;05882800000000;MEGAFRAL INDUSTRIA E COMERCIO LTDA
Fab04126;43945150000180;ABL INDUSTRIA, COMERCIO ATACADISTA, IMPORTACAO E EXPORTACAO LTDA
Fab04127;11666105000109;DELLAMED S.A.
Fab04128;54516700000000;JOHNSON & JOHNSON DO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA.
Fab04129;00546993000000;MEDICAL DEVICE PRODUTOS E MATERIAIS HOSPITALARES LTDA
Fab04130;02163978000108;MASTERFIX INDUSTRIA E COMERCIO LTDA
Fab04131;70939600000000;FABRICA DE ARTEFATOS DE LATEX SAO ROQUE LTDA
Fab04132;04747450000000;BABY PISS INDUSTRIA E COMERCIO DE FRALDAS DESCARTAVEIS LTDA
Fab04133;12288046000137;CCM INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS S.A.
Fab04134;57953400000000;LUCKSPUMA INDUSTRIA E COMERCIO LIMITADA
Fab04135;12288000000000;CCM INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS S.A.
Fab04136;07427470000185;ENDOBRAX COMERCIO, IMPORTACAO E EXPORTACAO DE EQUIPAMENTOS MEDICOS LTDA
Fab04137;17914800000000;ALTEVIR AUGUSTO DEMBINSKI
Fab04138;19136400000000;EXELTIS LABORATORIO FARMACEUTICO LTDA
Fab04139;33349500000000;FARMOQUIMICA S A
Fab04140;75014200000000;NUNESFARMA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS LTDA
Fab04141;05333540000000;TEVA FARMACEUTICA LTDA.
Fab04142;56014475000191;DELTRONIX EQUIPAMENTOS LTDA
Fab04143;31327300000000;BIOPAS BRASIL PRODUTOS FARMACEUTICOS LTDA
Fab04144;00317372000000;GALDERMA BRASIL LTDA
Fab04145;33122466000704;CERAS JOHNSON LTDA
Fab04146;04084834000183;NATUFLORES INDUSTRIA E COMERCIO DE COSMETICOS LTDA
Fab04147;10645500000000;DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA LTDA
Fab04148;84684600000000;LABORATORIO CATARINENSE LTDA
Fab04149;04967408000198;EMERGO BRAZIL IMPORT IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICOS HOSPITALARES LTDA
Fab04150;48113900000000;1FARMA INDUSTRIA FARMACEUTICA LTDA
Fab04151;23552200000000;ROCHE DIABETES CARE BRASIL LTDA
Fab04152;29346300000000;LABORATORIO FARMACEUTICO VITAMED LTDA
Fab04153;24365710000183;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
Fab04154;01645409000128;AUTO SUTURE DO BRASIL LTDA.
Fab04155;55163000000000;SEMINA INDUSTRIA E COMERCIO LTDA
Fab04156;03108098000193;BLISFARMA INDUSTRIA FARMACEUTICA LTDA
Fab04157;40809600000000;BIOWELL AMERICA LTDA
Fab04158;21763300000000;ANGELUS PRIMA DENTAL LTDA
Fab04159;11198447000133;KACIL INDUSTRIA E COMERCIO LTDA
Fab04160;20669200000000;K2 INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LTDA
Fab04161;61186900000000;KODAK BRASILEIRA COMERCIO DE PRODUTOS PARA IMAGEM E SERVICOS LTDA
Fab04162;07499260000000;M P - COMERCIO DE MATERIAIS HOSPITALARES LTDA.
Fab04163;17926587000167;ABA INDUSTRIA E COMERCIO DE DESCARTAVEIS LTDA
Fab04164;00762455000144;NIPRO MEDICAL LTDA
Fab04165;25066300000000;ALGSUN INDUSTRIA E COMERCIO DE PRODUTOS LTDA
Fab04166;08646790000000;MAXINUTRI LABORATORIO NUTRACEUTICO LTDA
Fab04167;03978170000000;DR.REDDY'S FARMACEUTICA DO BRASIL LTDA
Fab04168;33089180000260;PRLV INDUSTRIA DE SUPLEMENTOS ALIMENTARES LTDA
Fab04169;08053383000178;CAITHEC COMERCIO E INDUSTRIA LTDA
Fab04170;06940330000000;MED SHARP INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA
Fab04171;14469100000000;INDUSTRIA DE ARTEFATOS DE BORRACHA INOVATEX LTDA
Fab04172;20180600000000;2I PRODUTOS ODONTOLOGICOS E MEDICO HOSPITALARES S.A. EM RECUPERACAO JUDICIAL
Fab04173;58085800000000;WIRATH INDUSTRIA E COMERCIO LTDA
Fab04174;02936819000190;APICE HEALTHCARE EQUIPAMENTOS MEDICOS HOSPITALARES LTDA
Fab04175;02216436000148;NORTEXTIL NORDESTE TEXTIL LTDA
Fab04176;11462456000190;DIAGNOSTICA INDUSTRIA E COMERCIO LTDA
Fab04177;46271011000107;ERVIEGAS QUIMICA FINA E PLASTICOS LTDA
Fab04178;06223055000147;DIAGNOSTEK INDUSTRIA E COMERCIO DE PRODUTOS CIENTIFICOS LTDA
Fab04179;51462471000152;LABSYNTH PRODUTOS PARA LABORATORIOS LTDA
Fab04180;04415370000000;CHRON EPIGEN INDUSTRIA E COMERCIO LTDA
Fab04181;02473977000151;SITMED EQUIPAMENTOS MEDICOS LTDA
Fab04182;78950000000000;HERBARIUM LABORATORIO BOTANICO LTDA.
Fab04183;37696646000165;IDEATON INDUSTRIA DE SUPLEMENTOS LTDA
Fab04184;01444277000176;DABIO BRASILE IMPORTACAO E EXPORTACAO DE COMPRESSORES DE AR LTDA
Fab04185;33255800000000;IBF INDUSTRIA BRASILEIRA DE FILMES S/A.
Fab04186;10249100000000;INALAMED EQUIPAMENTOS E MATERIAIS HOSPITALARES LTDA
Fab04187;07186180000000;TEXPHARMA INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA
Fab04188;10249145000184;INALAMED EQUIPAMENTOS E MATERIAIS HOSPITALARES LTDA
Fab04189;10399413000144;EXODO CIENTIFICA QUIMICA FINA INDUSTRIA E COMERCIO LTDA
Fab04190;09560267000108;BETANIAMED COMERCIAL LTDA
Fab04191;26757900000000;LEMED DISTRIBUIDORA MATERIAIS HOSPITALARES LTDA
Fab04192;78935400001409;FARMACIA VALE VERDE LTDA
Fab04193;43426600000000;ALLERGAN PRODUTOS FARMACEUTICOS LTDA.
Fab04194;10546000000000;VITA MEDICAL MATERIAL HOSPITALAR LTDA
Fab04195;65312000000000;BIOMASTER EQUIPAMENTOS HOSPITALARES LTDA
Fab04196;43640800000000;FUNDACAO PARA O REMEDIO POPULAR FURP
Fab04197;05788120000000;METALIC MEDICAL PRODUTOS HOSPITALARES LTDA
Fab04198;33247700000000;GLAXOSMITHKLINE BRASIL LTDA
Fab04199;11050300000000;GIGANTE PRODUTOS MEDICOS LTDA
Fab04200;56036000000000;FOUR STAR PAPEIS LTDA
Fab04201;04716280000000;RMC - INDUSTRIA BRASILEIRA DE PRODUTOS MEDICOS LTDA
Fab04202;07775666000160;AVANUTRI EQUIPAMENTOS DE SAUDE LTDA
Fab04203;17164100000000;PRIME INSTRUMENTOS CIRURGICOS LTDA
Fab04204;00332257000000;E. DE GODOY BRAGANCA TEXTIL
Fab04205;51780500000000;JANSSEN-CILAG FARMACEUTICA LTDA
Fab04206;21983850000127;SAM MEDIC INDUSTRIA DE EQUIPAMENTOS HOSPITALARES LTDA
Fab04207;48396400000000;UCI FARMA INDUSTRIA FARMACEUTICA LTDA
Fab04208;33145200000000;LABORATORIO GROSS S A
Fab04209;50657400000000;EBRAM PRODUTOS LABORATORIAIS LTDA
Fab04210;03142790000000;GOLD ANALISA DIAGNOSTICA LTDA
Fab04211;04798380000000;ASFER INDUSTRIA QUIMICA LTDA
Fab04212;03415840000000;FORTSAN DO BRASIL IND QUIMICA E FARMACEUTICA LTDA
Fab04213;08546930000000;CARESTREAM DO BRASIL COMERCIO E SERVICOS DE PRODUTOS MEDICOS LTDA
Fab04214;00562583000000;RENYLAB - QUIMICA E FARMACEUTICA LTDA
Fab04215;56999000000000;BRISTOL-MYERS SQUIBB FARMACEUTICA LTDA.
Fab04216;60874200000000;DAIICHI SANKYO BRASIL FARMACEUTICA LTDA.
Fab04217;02932070000000;HYPERA S.A.
Fab04218;55227789000100;LBS LABORASA INDUSTRIA FARMACEUTICA LTDA
Fab04219;07540200000000;MEDIFARR PRODUTOS PARA A SAUDE LTDA.
Fab04220;59506100000000;UNIAO TEXTIL COMERCIO E BENEFICIAMENTO DE PRODUTOS DE ALGODAO LTDA
Fab04221;94022654000160;LABORATORIO QUIMICO FARMACEUTICO TIARAJU LTDA
Fab04222;59476800000000;PROCTER & GAMBLE DO BRASIL LTDA.
Fab04223;08569250000000;A. M. MOTA CUSTODIO
Fab04224;14243000000000;BIOGENESIS BRASIL INDUSTRIA E COMERCIO DE EQUIPAMENTOS MEDICO-HOSPITALARES LTDA
Fab04225;35291000000000;WT DISTRIBUIDORA LTDA
Fab04226;33040635000171;BIOMERIEUX BRASIL INDUSTRIA E COMERCIO DE PRODUTOS LABORATORIAIS LTDA
Fab04227;61282700000000;LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA
Fab04228;18774800000000;AMGEN BIOTECNOLOGIA DO BRASIL LTDA.
Fab04229;01932230000000;CALLAMARYS INDUSTRIA E COMERCIO DE COSMETICOS E SANEANTES LTDA
Fab04230;07204370000000;ANA SILVIA ALVES MARTINS FALEIROS DE ANDRADE
Fab04231;03840190000000;RS MED LTDA
Fab04232;02290280000000;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA
Fab04233;10620000000000;GODOY & BAPTISTELLA INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA
Fab04234;14766100000000;MEDGRAN INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA
Fab04235;08048990000000;DUNE PRODUTOS ORTOPEDICOS LTDA
Fab04236;02916030000000;FRADEL-MED INDUSTRIA E COMERCIO DE APARELHOS MEDICOS LTDA
Fab04237;11011800000000;VENTCARE INDUSTRIA E COMERCIO LTDA
Fab04238;11666100000000;DELLAMED S.A.
Fab04239;05922810000000;MAGNA MEDICA COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA.
Fab04240;03426480000000;SALDANHA RODRIGUES LTDA
Fab04241;05524740000000;MED SUPPLY PRODUTOS MEDICOS LTDA
Fab04242;06353660000000;V & E INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES LTDA
Fab04243;07334239000147;C M MEDICAL COMERCIAL HOSPITALAR LTDA
Fab04244;37787700000000;MEDI COMPANY EQUIPAMENTOS DE PROTECAO LTDA
Fab04245;07775670000000;AVANUTRI EQUIPAMENTOS DE SAUDE LTDA
Fab04246;34143700000000;MAISMED COMERCIO DE PRODUTOS PARA SAUDE LTDA
Fab04247;21831200000000;TECH-SUL MEDICAL INDUSTRIA E COMERCIO LTDA
Fab04248;01122230000000;IMPORT SERVICE MATERIAL MEDICO HOSPITALAR LTDA
Fab04249;04516470000000;TECNOPRINT IMPRESSOS TECNICOS LTDA
Fab04250;07626780000000;CIRURGICA SAO FELIPE PRODUTOS PARA SAUDE LTDA
Fab04251;10686900000000;MASTER MEDIKAL INDUSTRIA E COMERCIO DE EQUIPAMENTOS MEDICOS LTDA
Fab04252;23829300000000;INFINITI CONFECCAO LTDA
Fab04253;28215500000000;GOLDMED IMPORTACAO DE PRODUTOS HOSPITALARES LTDA.
Fab04254;22575100000000;6B INVENT GERMANY INOX CE - BRASIL, IMPORTACAO E EXPORTACAO LTDA
Fab04255;01772800000000;MEDTRONIC COMERCIAL LTDA
Fab04256;24331600000000;MULTICARE PHARMACEUTICALS LTDA
Fab04257;07925710000000;AUROBINDO PHARMA PRODUTOS FARMACEUTICOS LIMITADA
Fab04258;92695700000000;KLEY HERTZ FARMACEUTICA S.A
Fab04259;15127900000000;MUNDIPHARMA BRASIL PRODUTOS MEDICOS E FARMACEUTICOS LTDA.
Fab04260;66818360000103;DENT-FLEX INDUSTRIA E COMERCIO LTDA
Fab04261;45987000000000;ORGANON FARMACEUTICA LTDA.
Fab04262;00072255000160;JUSIMED IMPORTACAO E COMERCIO DE PRODUTOS MEDICOS LTDA
Fab04263;61100000000000;ZAMBON LABORATORIOS FARMACEUTICOS LTDA
Fab04264;17440300000000;MYRALIS INDUSTRIA FARMACEUTICA LTDA
Fab04265;07670110000000;ARESE PHARMA LTDA.
Fab04266;04522600000000;LUNDBECK BRASIL LTDA
Fab04267;04752990000000;BIOMM S/A
Fab04268;61455200000000;TRB PHARMA INDUSTRIA QUIMICA E FARMACEUTICA LTDA
Fab04269;03560970000000;MERCK SHARP & DOHME FARMACEUTICA LTDA.
Fab04270;89738200000000;SANREMO S/A
Fab04271;61150400000000;LABORATORIOS BALDACCI LTDA EM RECUPERACAO JUDICIAL
Fab04272;03860740000000;LARISMED - INDUSTRIA E COMERCIO DE MATERIAIS MEDICO E HOSPITALAR LTDA
Fab04273;18459600000000;BAYER S.A.
Fab04274;19426700000000;ANOVIS INDUSTRIAL FARMACEUTICA LTDA.
