id_produto;codigo_br;descricao_catmat;generico;unidade_fornecimento;status_utilizacao
Pro20192;287528;FRASCO - TIPO ALMOTOLIA, MATERIAL:EM POLIETILENO (PLÁSTICO), TIPO BICO:BICO RETO, LONGO, ESTREITO, COM PROTETOR, TIPO TAMPA:TAMPA EM ROSCA, COR:TRANSPARENTE, CAPACIDADE:1.000 ML, GRADUAÇÃO:GRADUADO EM ML;NÃO;UNIDADE;Utilizado
Pro20193;300700;CATETER OXIGENOTERAPIA, MATERIAL TUBO:PLÁSTICO ATÓXICO, TIPO:SILICONIZADO, TIPO USO:DESCARTÁVEL, ESTERILIDADE:ESTÉRIL, TAMANHO:Nº 14, CARACTERÍSTICAS ADICIONAIS:EMBALAGEM INDIVIDUAL;NÃO;UNIDADE;Utilizado
Pro20194;367056;CONJUNTO DRENAGEM TÓRAX, COMPONENTES:FRASCO PVC RÍGIDO TRANSPARENTE,TAMPA ROSCA C/3VIAS, VOLUME:2.000 ML, GRADUAÇÃO:GRADUAÇÃO DE 50 EM 50ML, CARACTERÍSTICAS ADICIONAIS:TUBO EXTENSOR 1,20M C/PINÇA CORTA-FLUXO PLANA, ACESSÓRIOS:DRENO DE TÓRAX Nº22 C/ FIO RADIOPACO, USO:ATÓXICO,ESTÉRIL E DESCARTÁVEL;NÃO;UNIDADE;Utilizado
Pro20195;376801;ÁLCOOL ETÍLICO, ASPECTO FÍSICO:DE CEREAIS, HIDRATADO, LÍQUIDO LÍMPIDO, INCOLOR, TEOR ALCOÓLICO:MÍNIMO DE 96¿GL, FÓRMULA QUÍMICA:C2H5OH, PESO MOLECULAR:46,07 G/MOL, GRAU DE PUREZA:MÍNIMO DE 93¿INPM, NÚMERO DE REFERÊNCIA QUÍMICA:CAS 64-17-5;NÃO;MILILITRO;Utilizado
Pro20196;395836;BENZOILMETRONIDAZOL, COMPOSIÇÃO:ASSOCIADO À NISTATINA E CLORETO DE BENZALCÔNIO, CONCENTRAÇÃO:62,5 MG + 25.000 UI + 1,25 MG/G, FORMA FARMACÊUTICA:CREME VAGINAL, CARACTERÍSTICA ADICIONAL:COM APLICADOR (S);SIM;BISNAGA;Utilizado
Pro20197;395911;AGULHA DE BIÓPSIA, APLICAÇÃO:P/ MEDULA ÓSSEA, MATERIAL:AÇO INOXIDÁVEL, DIMENSÃO:13 G X 5 CM, TIPO PONTA:CORTANTE, TIPO JAMSHIDI, COMPONENTE:EMPUNHADURA ERGONÔMICA, COMPONENTE I:C/ EXTRATOR DE AMOSTRA, CARACTERÍSTICA ADICIONAL:PEDIÁTRICA, CONECTOR:CONECTOR LUER LOCK, TIPO USO:REUSÁVEL, ESTERILIDADE:AUTOCLAVÁVEL;NÃO;UNIDADE;Utilizado
Pro20198;435998;SONDA TRATO URINÁRIO, MODELO:FOLEY, MATERIAL:SILICONE, CALIBRE:8 FRENCH, VIAS:2 VIAS, CONECTOR:CONECTORES PADRÃO, VOLUME:C/ BALÃO CERCA 5 ML, TIPO PONTA:PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES:C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL;NÃO;UNIDADE;Utilizado
Pro20199;442278;"SERINGA, MATERIAL:POLIPROPILENO, CAPACIDADE:0,5 ML, TIPO BICO:BICO CENTRAL LUER LOCK OU SLIP, TIPO VEDAÇÃO:ÊMBOLO DE BORRACHA, ADICIONAL:GRADUADA (ESCALA UI), NUMERADA, TIPO AGULHA:C/ AGULHA 30 G X 5/16"", ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, APRESENTAÇÃO:EMBALAGEM INDIVIDUAL";NÃO;UNIDADE;Utilizado
Pro20200;445575;GARROTE, MATERIAL :BORRACHA NATURAL, LÁTEX, COMPONENTE ADICIONAL:C/ SISTEMA DE TRAVA EM PLÁSTICO, TAMANHO:TAMANHO ÚNICO, TIPO USO:REUTILIZÁVEL;NÃO;UNIDADE;Utilizado
Pro20201;445964;MALHA TUBULAR ORTOPÉDICA, MATERIAL:ALGODÃO, DIMENSÕES:4 CM;NÃO;ROLO;Utilizado
Pro20202;473588;"CONJUNTO DRENAGEM TÓRAX, COMPONENTES:DRENO TÓRAX 28FR CENTIMETRADO, FIO RADIOPACO, APLICAÇÃO:DRENAGEM PLEURAL PERCUTÂNEA, CARACTERÍSTICAS ADICIONAIS:KIT INTRODUTOR P/TÉCNICA SELDINGER, ADICIONAIS:FIO GUIA 0,038"" , PONTA EM ""J"", USO:ESTÉRIL, DESCARTÁVEL";NÃO;UNIDADE;Utilizado
Pro20203;486961;FIO DE SUTURA AGULHADO, MATERIAL FIO:CATGUT SIMPLES, MODELO FIO:MULTIFILAMENTAR, DIÂMETRO FIO:2-0, COMPRIMENTO FIO:CERCA DE 70 CM, TIPO AGULHA:AGULHA 1/2 CÍRCULO, MODELO AGULHA:CILÍNDRICA, COMPRIMENTO AGULHA:CERCA DE 20 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL;NÃO;UNIDADE;Utilizado
Pro20204;487005;FIO DE SUTURA AGULHADO, MATERIAL FIO:CATGUT CROMADO, MODELO FIO:MULTIFILAMENTAR, DIÂMETRO FIO:2-0, COMPRIMENTO FIO:CERCA DE 70 CM, TIPO AGULHA:AGULHA 1/2 CÍRCULO, MODELO AGULHA:CILÍNDRICA, COMPRIMENTO AGULHA:CERCA DE 20 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL;NÃO;UNIDADE;Utilizado
Pro20205;487017;FIO DE SUTURA AGULHADO, MATERIAL FIO:CATGUT CROMADO, MODELO FIO:MULTIFILAMENTAR, DIÂMETRO FIO:0 / 1-0, COMPRIMENTO FIO:CERCA DE 70 CM, TIPO AGULHA:AGULHA 1/2 CÍRCULO, MODELO AGULHA:CILÍNDRICA, COMPRIMENTO AGULHA:CERCA DE 26 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL;NÃO;UNIDADE;Utilizado
Pro20206;487018;FIO DE SUTURA AGULHADO, MATERIAL FIO:CATGUT CROMADO, MODELO FIO:MULTIFILAMENTAR, DIÂMETRO FIO:0 / 1-0, COMPRIMENTO FIO:CERCA DE 70 CM, TIPO AGULHA:AGULHA 1/2 CÍRCULO, MODELO AGULHA:CILÍNDRICA, COMPRIMENTO AGULHA:CERCA DE 30 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL;NÃO;UNIDADE;Utilizado
Pro20207;487388;FIO DE SUTURA AGULHADO, MATERIAL FIO:NYLON / POLIAMIDA INCOLOR, MODELO FIO:MONOFILAMENTAR, DIÂMETRO FIO:2-0, COMPRIMENTO FIO:CERCA DE 70 CM, TIPO AGULHA:AGULHA 3/8 CÍRCULO, MODELO AGULHA:CILÍNDRICA, COMPRIMENTO AGULHA:CERCA DE 30 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL;NÃO;UNIDADE;Utilizado
Pro20208;604948;AVENTAL PROCEDIMENTO - PARAMENTAÇÃO, ESTERILIDADE:NÃO ESTÉRIL, DESCARTÁVEL, MATERIAL:NÃO TECIDO 100% POLIPROPILENO - TIPO TNT, PROPRIEDADE:HIDROREPELENTE, GRAMATURA:CERCA DE 50 G/M2, MODELO MANGA:LONGA C/ PUNHO DE ELÁSTICO, TAMANHO:GRANDE (G), COR:C/ COR, TIPO FECHAMENTO:POSTERIOR P/ PESCOÇO E CINTURA;NÃO;UNIDADE;Utilizado
Pro20209;605110;VESTIMENTA HOSPITALAR, ESTERILIDADE:REUTILIZÁVEL, TIPO:AVENTAL / CAMISOLA / BATA, MATERIAL:100% ALGODÃO, GRAMATURA:MÍNIMO DE 120 G/M2, TIPO MANGA:CURTA, MODELO CAMISOLA:AJUSTÁVEL C/ ABERTURA NA FRENTE OU COSTAS, TAMANHO:ADULTO MÉDIO (M), CARACTERÍSTICA:C/ COR, UNISSEX;NÃO;UNIDADE;Utilizado
Pro20210;362059;RIVASTIGMINA, CONCENTRAÇÃO:27 MG EQUIVALENTE A 13,3 MG/DIA, FORMA FARMACEUTICA:ADESIVO TRANSDÉRMICO;NÃO;SACHÊ;Utilizado
Pro20211;433691;METILFENIDATO CLORIDRATO, CONCENTRAÇÃO:10 MG, FORMA FARMACEUTICA:MICROGRÂNULOS DE LIBERAÇÃO MODIFICADA;NÃO;CÁPSULA;Utilizado
Pro20212;449032;EXTRATO MEDICINAL, PRINCÍPIO ATIVO:GLYCINE MAX (L.) MERRIL, COMPOSIÇÃO:PERSEA AMERICANA MILL, CONCENTRAÇÃO:100 MG + 200 MG;NÃO;CÁPSULA;Utilizado
Pro20213;412589;REAGENTE PARA DIAGNÓSTICO CLÍNICO 1, TIPO:CONJUNTO COMPLETO, TIPO DE ANÁLISE:QUALITATIVO ANTI DENGUE VÍRUS E ANTÍGENO NS1, MÉTODO:IMUNOCROMATOGRAFIA, APRESENTAÇÃO:TESTE;NÃO;TESTE;Utilizado
Pro20214;439443;REAGENTE PARA DIAGNÓSTICO CLÍNICO 5, TIPO DE ANÁLISE:QUANTITATIVO DE GLICOSE, CARACTERÍSTICAS ADICIONAIS:LÍQUIDO INTERSTICIAL, APRESENTAÇÃO:MICROFILAMENTO, COMPOSIÇÃO BÁSICA:PLACA ADESIVA, C/ APLICADOR, OUTROS COMPONENTES:MEMÓRIA CERCA 8 HORAS, USO ÚNICO;NÃO;UNIDADE;Utilizado
Pro20215;268077;CIPROTERONA ACETATO, DOSAGEM:50 MG;NÃO;COMPRIMIDO;Utilizado
Pro20216;271110;CIPROTERONA ACETATO, APRESENTAÇÃO:ASSOCIADA À ETINILESTRADIOL, DOSAGEM:2MG + 0,035MG;NÃO;DRÁGEA;Utilizado
Pro20217;332794;GESTODENO, COMPOSIÇÃO:ASSOCIADO AO ETINILESTRADIOL, CONCENTRAÇÃO:0,075 MG + 0,02 MG;NÃO;DRÁGEA;Utilizado
Pro20218;446831;SOMATROPINA, COMPOSIÇÃO:SOMATOTROFINA HUMANA RECOMBINANTE, CONCENTRAÇÃO:12 A 30 UI, FORMA FARMACEUTICA:INJETÁVEL;NÃO;UNIDADE INTERNACIONAL;Utilizado
Pro20219;434473;TRIANCINOLONA, COMPOSIÇÃO:SAL ACETONIDA, CONCENTRAÇÃO :1 MG/G, FORMA FARMACÊUTICA :PASTA ORAL;SIM;BISNAGA;Utilizado
Pro20220;356935;VENLAFAXINA, COMPOSIÇÃO:SAL CLORIDRATO, CONCENTRAÇÃO:37,5 MG, FORMA FARMACÊUTICA:LIBERAÇÃO CONTROLADA;NÃO;CÁPSULA;Utilizado
Pro20221;387985;ZUCLOPENTIXOL, CONCENTRAÇÃO:25 MG;NÃO;COMPRIMIDO;Utilizado
Pro20222;473682;VONOPRAZANA, CONCENTRAÇÃO:20 MG;NÃO;COMPRIMIDO;Utilizado
Pro20223;446832;SOMATROPINA, COMPOSIÇÃO:SOMATOTROFINA HUMANA RECOMBINANTE, CONCENTRAÇÃO:4 UI, FORMA FARMACEUTICA:INJETÁVEL;NÃO;UNIDADE INTERNACIONAL;Utilizado
Pro20224;457163;CLOREXIDINA DIGLUCONATO, COMPOSIÇÃO:ASSOCIADA AO CLORETO DE SÓDIO, CONCENTRAÇÃO:0,05% + 0,9%, FORMA FARMACÊUTICA:SOLUÇÃO AQUOSA;NÃO;FRASCO;Utilizado
Pro20225;487415;FIO DE SUTURA AGULHADO, MATERIAL FIO:NYLON / POLIAMIDA PRETO, MODELO FIO:MONOFILAMENTAR, DIÂMETRO FIO:5-0, COMPRIMENTO FIO:CERCA DE 45 CM, TIPO AGULHA:AGULHA 3/8 CÍRCULO, MODELO AGULHA:CORTANTE REVERSA / INVERTIDA, COMPRIMENTO AGULHA:CERCA DE 16 MM, ESTERILIDADE:ESTÉRIL, APRESENTAçãO:EMBALAGEM INDIVIDUAL;NÃO;UNIDADE;Utilizado
Pro20226;619818;"<SPAN CLASS=""NG-STAR-INSERTED""><P CLASS=""PB-0 MB-0"">LUVA P/ PROCEDIMENTO DE SA&#218;DE N&#195;O CIR&#218;RGICO C/ ANVISA - MATERIAL: BORRACHA SINT&#201;TICA NITRILO - SUPERF&#205;CIE: SUPERF&#205;CIE TEXTURIZADA - FORMATO: AMBIDESTRA - P&#211;: SEM P&#211; - COR: C/ COR - TAMANHO: GRANDE - G -&#160; ESTERILIDADE: N&#195;O EST&#201;RIL, USO &#218;NICO.</P><SPAN CLASS=""NG-STAR-INSERTED"">";NÃO;UNIDADE;Utilizado
Pro20227;619819;"LUVA P/ PROCEDIMENTO DE SA&#218;DE N&#195;O CIR&#218;RGICO C/ ANVISA - MATERIAL: BORRACHA SINT&#201;TICA, NITRILO - SUPERF&#205;CIE: SUPERF&#205;CIE TEXTURIZADA - FORMATO: AMBIDESTRA - P&#211;: SEM P&#211; - COR: C/ COR - TAMANHO: M&#201;DIO - M - ESTERILIDADE: N&#195;O EST&#201;RIL, USO &#218;NICO.";NÃO;UNIDADE;Utilizado
Pro20228;619820;"LUVA P/ PROCEDIMENTO DE SA&#218;DE N&#195;O CIR&#218;RGICO C/ ANVISA - MATERIAL: BORRACHA SINT&#201;TICA. NITRILO - SUPERF&#205;CIE: SUPERF&#205;CIE TEXTURIZADA - FORMATO: AMBIDESTRA - P&#211;: SEM P&#211; - COR: C/ COR - TAMANHO: GRANDE - G - ESTERILIDADE: N&#195;O EST&#201;RIL, USO &#218;NICO.";NÃO;UNIDADE;Utilizado
Pro20229;401396;ALGODÃO, TIPO:HIDRÓFILO, APRESENTAÇÃO:EM DISCOS, MATERIAL:ALVEJADO, PURIFICADO, ISENTO DE IMPUREZAS, PESO:CERCA DE 35 G;NÃO;UNIDADE;Utilizado
Pro20230;403873;BROCA ALTA ROTAÇÃO, MATERIAL:CARBIDE, FORMATO:CÔNICA LONGA, CARACTERÍSTICA ADICIONAL:TOPO ARREDONDADO, TIPO HASTE:HASTE LONGA, TIPO CORTE:ZEKRYA, REFERÊNCIA:REF. 151;NÃO;UNIDADE;Utilizado
Pro20231;427566;CURETA PERIODONTAL, MATERIAL:AÇO INOXIDÁVEL, TIPO:MCCALL, MODELO:Nº 11-12;NÃO;UNIDADE;Utilizado
Pro20232;475321;CÂNULA INSTRUMENTAL, APLICAÇÃO:P/ ASPIRAÇÃO, MODELO:FRAZIER, DIÂMETRO:CERCA DE 2,0 MM, COMPONENTE:C/ MANDRIL, HASTE:RETA, COMPRIMENTO TOTAL:CERCA DE 10 CM, MATERIAL:AÇO INOXIDÁVEL, ESTERILIDADE:ESTERILIZÁVEL;NÃO;UNIDADE;Utilizado
Pro20233;604953;AVENTAL PROCEDIMENTO - PARAMENTAÇÃO, ESTERILIDADE:NÃO ESTÉRIL, DESCARTÁVEL, MATERIAL:NÃO TECIDO 100% POLIPROPILENO - TIPO SMS, TIPO DE BARREIRA:C/ BARREIRA BACTERIANA, PROPRIEDADE:HIDROREPELENTE, GRAMATURA:CERCA DE 20 G/M2, MODELO MANGA:LONGA C/ PUNHO EM MALHA, TAMANHO:GRANDE (G), COR:C/ COR, TIPO FECHAMENTO:POSTERIOR P/ PESCOÇO E CINTURA;NÃO;UNIDADE;Utilizado
Pro20234;308718;ACITRETINA, DOSAGEM:25 MG;NÃO;CÁPSULA;Utilizado
Pro20235;388865;ALENTUZUMABE, CONCENTRAÇÃO:10 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;NÃO;FRASCO;Utilizado
Pro20236;459790;BENRALIZUMABE, CONCENTRAÇÃO:30 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL, ADICIONAL:SERINGA PREENCHIDA;NÃO;SERINGA;Utilizado
Pro20237;268300;SECNIDAZOL, CONCENTRAÇÃO:500 MG;NÃO;COMPRIMIDO;Utilizado
Pro20238;271115;FLUCONAZOL, DOSAGEM:50 MG;NÃO;CÁPSULA;Utilizado
Pro20239;273311;HIDROXIZINA CLORIDRATO, DOSAGEM:10 MG;NÃO;COMPRIMIDO;Utilizado
Pro20240;273712;NIMESULIDA, DOSAGEM:10MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL;NÃO;FRASCO;Utilizado
Pro20241;285007;ÁCIDO ACETILSALICÍLICO, APRESENTAÇÃO:ASSOCIADO COM ISOSSORBIDA MONONITRATO, DOSAGEM:100MG + 40MG;NÃO;COMPRIMIDO;Utilizado
Pro20242;292767;PROPRANOLOL CLORIDRATO, COMPOSIÇÃO:ASSOCIADO À HIDROCLOROTIAZIDA, CONCENTRAÇÃO:80 MG + 12,5 MG;NÃO;COMPRIMIDO;Utilizado
Pro20243;296031;CAPTOPRIL, COMPOSIÇÃO:ASSOCIADO À HIDROCLOROTIAZIDA, CONCENTRAÇÃO:50 MG + 25 MG;NÃO;COMPRIMIDO;Utilizado
Pro20244;303153;PARACETAMOL, DOSAGEM:650 MG;NÃO;COMPRIMIDO;Utilizado
Pro20245;304875;DIGOXINA, DOSAGEM:0,125 MG;NÃO;COMPRIMIDO;Utilizado
Pro20246;356051;ÁCIDO ZOLEDRÔNICO, CONCENTRAÇÃO:50 MCG/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL;NÃO;BOLSA;Utilizado
Pro20247;394917;ANLODIPINO BESILATO, COMPOSIÇÃO:ASSOCIADO À BENAZEPRILA CLORIDRATO, CONCENTRAÇAO:5 MG + 20 MG;NÃO;COMPRIMIDO;Utilizado
Pro20248;408081;CLOPIDOGREL, CONCENTRAÇÃO:300 MG;NÃO;COMPRIMIDO;Utilizado
Pro20249;408951;CEFALEXINA, COMPOSIÇÃO:ASSOCIADA À NEOMICINA E PREDNISOLONA, CONCENTRAÇÃO:10MG + 10MG +1 MG/ML, FORMA FÍSICA:SUSPENSÃO INTRAMAMÁRIA, APLICAÇÃO:USO VETERINÁRIO;NÃO;SERINGA;Utilizado
Pro20250;411387;ALBENDAZOL, CONCENTRAÇÃO:50 MG/ML, FORMA FÍSICA:SUSPENSÃO ORAL, USO:USO VETERINÁRIO;NÃO;FRASCO;Utilizado
Pro20251;413142;CARVEOL, ASPECTO FÍSICO:LÍQUIDO INCOLOR, FÓRMULA QUÍMICA:C10H16O (MISTURA DE ISÔMEROS), PESO MOLECULAR:152,23 G/MOL, PUREZA MÍNIMA:MÍNIMO DE 98%, NÚMERO DE REFERÊNCIA QUÍMICA:CAS 99-48-9;NÃO;LITRO;Utilizado
Pro20252;422830;TETRACICLINA, COMPOSIÇÃO:CLORIDRATO + NEOMICINA + BACITRACINA +PREDNISOLONA, CONCENTRAÇÃO:200 MG + 250 MG + 2.000 UI + 10 MG / SERINGA, FORMA FÍSICA:P/ INFUSÃO INTRAMAMÁRIA, USO:USO VETERINÁRIO;NÃO;SERINGA;Utilizado
Pro20253;427530;LIDOCAÍNA, COMPOSIÇÃO:ASSOC. CIPROFLOXACINO, CETOCONAZOL, FLUOCINOLONA, CONCENTRAÇÃO:2% + 0,33% + 1% + 0,02%, FORMA FÍSICA:GEL OTOLÓGICO, USO:USO VETERINÁRIO;NÃO;FRASCO;Utilizado
Pro20254;430468;AMBROXOL CLORIDRATO, ASPECTO FÍSICO:PÓ CRISTALINO, FÓRMULA QUÍMICA:C13H19BR2N2OCL, PESO MOLECULAR:414,56 G/MOL, PUREZA MÍNIMA:PUREZA MÍNIMA DE 99%, NÚMERO DE REFERÊNCIA QUÍMICA:CAS 23828-92-4;NÃO;GRAMA;Utilizado
Pro20255;436419;CLORANTRANILIPROLE, CONCENTRAÇÃO:62,5% P/V, FORMA FÍSICA:SUSPENSÃO CONCENTRADA;NÃO;LITRO;Utilizado
Pro20256;442731;SULFATO FERROSO, CONCENTRAÇÃO:50 MG;NÃO;COMPRIMIDO;Utilizado
Pro20257;446087;LIDOCAÍNA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À TETRACAÍNA, CONCENTRAÇÃO:70 MG/G + 70 MG/G, FORMA FARMACEUTICA:CREME;NÃO;BISNAGA;Utilizado
Pro20258;452539;ALBENDAZOL, COMPOSIÇÃO:ASSOCIADO À IVERMECTINA, CONCENTRAÇÃO:10 MG/ML + 8 MG/ML, FORMA FÍSICA:SOLUÇÃO INJETÁVEL, USO:USO VETERINÁRIO;NÃO;FRASCO;Utilizado
Pro20259;454661;NEOMICINA, CONCENTRAÇÃO:10%, FORMA FÍSICA:SOLUÇÃO AQUOSA;NÃO;LITRO;Utilizado
Pro20260;456866;CIPROFLOXACINO, ASPECTO FÍSICO:PÓ, FÓRMULA QUÍMICA:C17H10FN3O3.HCL(CIPROFLOXACINO D8 HIDROCLORIDRATO), PESO MOLECULAR:375,85 G/MOL, GRAU DE PUREZA:PUREZA MÍNIMA DE 91,5%, CARACTERÍSTICA ADICIONAL:PADRÃO DE REFERÊNCIA ANALÍTICO, NÚMERO DE REFERÊNCIA QUÍMICA:CAS 1216659-54-9;NÃO;MILIGRAMA;Utilizado
Pro20261;457873;SUPLEMENTO NUTRICIONAL, COMPONENTES:LUTEÍNA, VITAMINA C, VITAMINA E, SÓDIO E ZINCO;NÃO;COMPRIMIDO;Utilizado
Pro20262;484699;AMPICILINA, COMPOSIÇÃO:ASSOCIADA À CLOXACILINA, CONCENTRAÇÃO:25 MG/G + 50 MG/G, FORMA FÍSICA:SUSPENSÃO INJETÁVEL INTRAMAMÁRIA, USO:USO VETERINÁRIO;NÃO;SERINGA;Utilizado
Pro20263;607626;SULFAMETAZINA, COMPOSIÇÃO:ASSOCIADA À SULFAQUINOXALINA E BACITRACINA, CONCENTRAÇÃO:125 MG/G + 50 MG/G + 25 MG/G, FORMA FÍSICA:PÓ ORAL, USO:USO VETERINÁRIO;NÃO;SACHÊ;Utilizado
Pro20264;607628;COMPLEXO DE FERRO DEXTRANO, COMPOSIÇÃO:ASSOCIADO ÀS VITS B3, B6, B12, CONCENTRAÇÃO:5 MCL/ML + 12 MCG/ML + 12 MCG/ML + 200 MCG/ML, FORMA FÍSICA:SOLUÇÃO INJETÁVEL, USO:USO VETERINÁRIO;NÃO;FRASCO;Utilizado
Pro20265;284102;CIPROFLOXACINO CLORIDRATO, PRINCÍPIO ATIVO:ASSOCIADA COM DEXAMETASONA, DOSAGEM:3,5 MG + 1 MG/ML, APRESENTAÇÃO:SOLUÇÃO OFTÁLMICA;SIM;FRASCO;Utilizado
Pro20266;448577;MICOFENOLATO, COMPOSIÇÃO:DE SÓDIO, CONCENTRAÇÃO:360 MG;NÃO;COMPRIMIDO;Utilizado
Pro20267;449115;MULTIVITAMINAS, COMPOSIÇÃO DE VITAMINAS:VITS: A, B1, B2, B3, B6, B12, C, E, COMPOSIÇÃO DE SAIS MINERAIS:MINERAIS: CU, MN, SE, ZN, OUTROS COMPONENTES:ÁCIDO FÓLICO, COMPOSIÇÃO ADICIONAL 1:LUTEÍNA, ÔMEGA 3, DHA, EPA;NÃO;CÁPSULA;Utilizado
Pro20268;324358;ANFOTERICINA B, DOSAGEM:5 MG/ML, FORMA FARMACÊUTICA:SUSPENSÃO INJETÁVEL;NÃO;FRASCO;Utilizado
Pro20269;480523;PROTETOR SOLAR, TIPO PROTEÇÃO:UVA/UVB, FATOR PROTEÇÃO:FATOR 99, FORMA FARMACÊUTICA:CREME;NÃO;BISNAGA;Utilizado
Pro20270;602640;METFORMINA CLORIDRATO, COMPOSIÇÃO:ASSOCIADA À EMPAGLIFLOZINA, CONCENTRAÇÃO:850 MG + 5 MG;NÃO;COMPRIMIDO;Utilizado
Pro20271;322081;METOTREXATO, DOSAGEM:100 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL;SIM;FRASCO;Utilizado
Pro20272;407620;PROTETOR SOLAR, TIPO PROTEÇÃO:UVA/UVB, FATOR PROTEÇÃO:FATOR 60, FORMA FARMACÊUTICA:GEL CREME;NÃO;BISNAGA;Utilizado
Pro20273;273121;GLIMEPIRIDA, DOSAGEM:4 MG;NÃO;FRASCO;Utilizado
Pro20274;367724;LEVODOPA, COMPOSIÇÃO:ASSOCIADO A CARBIDOPA + ENTACAPONA, CONCENTRAÇÃO:150 MG + 37,5 MG + 200 MG;NÃO;COMPRIMIDO;Utilizado
Pro20275;373909;HIPROMELOSE, CONCENTRAÇÃO:3 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO OFTÁLMICA;NÃO;FRASCO;Utilizado
Pro20276;404612;PRAMIPEXOL, CONCENTRAÇÃO:1,5 MG;NÃO;COMPRIMIDO;Utilizado
Pro20277;405976;DIETA INFANTIL, INDICAÇÃO:1 A 10 ANOS, ASPECTO FÍSICO:LÍQUIDO, USO:ENTERAL OU ORAL, CARACTERÍSTICA:NORMOCALÓRICO,NORMOPROTEICA, FONTE DE PROTEÍNA:PTN HIDROLISADA SORO LEITE, FONTE DE CARBOIDRATO:MALTODEXTRINA,SACAROSE,AMIDO, FONTE DE LIPÍDIOS:ÓLEOS VEGETAIS, COMPONENTES ADICIONAIS:AA'S,VIT.,MINERAIS, CARACTERÍSTICAS ADICIONAIS:ISENTO GLÚTEN,LACTOSE, ADICIONAIS: C/ TCM,LEC.SOJA, SABOR:C/SABOR;NÃO;MILILITRO;Utilizado
Pro20278;433453;ACESSÓRIO BOMBA INSULINA, TIPO ACESSÓRIO:CÂNULA INFUSÃO CERCA 10 MM, MATERIAL:POLÍMERO, COMPONENTE:C/ AGULHA INTRODUTORA;NÃO;UNIDADE;Utilizado
Pro20279;448590;PREDNISOLONA, COMPOSIÇÃO:ACETATO, CONCENTRAÇÃO:1,2 MG/ML, FORMA FARMACEUTICA:SUSPENSÃO OFTÁLMICA;NÃO;FRASCO;Utilizado
Pro20280;448604;BETAMETASONA, COMPOSIÇÃO:VALERATO, CONCENTRAÇÃO:1 MG/G, FORMA FARMACEUTICA:POMADA;NÃO;BISNAGA;Utilizado
Pro20281;450409;ÁCIDO SALICÍLICO, COMPOSIÇÃO BÁSICA:ASSOCIADO AO CARB. DE MAGNÉSIO + GLIC. DE ALUMÍNIO, CONCENTRAÇÃO:81 MG + 24,30 MG + 12,15 MG;NÃO;COMPRIMIDO;Utilizado
Pro20282;465320;ALFAEPOETINA, CONCENTRAÇÃO:10.000 UI, FORMA FARMACEUTICA:INJETÁVEL;NÃO;SERINGA;Utilizado
Pro20283;473701;DIETA ENTERAL, ASPECTO FÍSICO:LÍQUIDO, USO:ENTERAL, CARACTERÍSTICAS:NORMOCALÓRICA,NORMOPROTEÍCA, FONTE DE PROTEÍNA:CASEIN.E/OU PTN ISOL.SOJA E/OU SOJA E/OU SR LEITE, FONTE DE CARBOIDRATO:MALTODEXTRINA E/OU FRUTOSE E/OU AMIDO, FONTE DE LIPÍDIOS:ÓLEOS VEG. E/OU DE PEIXE E/OU TCM E/OU LEC. SOJA, COMPONENTES ADICIONAIS:VIT.,MIN. E FIBRAS, CARACTERÍSTICAS ADICIONAIS:ISENTO GLÚTEN E/OU LACTOSE E/OU SACAROSE, SABOR:S/ SABOR, APLICAÇÃO:SISTEMA FECHADO;NÃO;LITRO;Utilizado
Pro20284;480873;DIETA INFANTIL, INDICAÇÃO:0 A 10 ANOS, ASPECTO FÍSICO:PÓ, USO:ENTERAL OU ORAL, FONTE DE PROTEÍNA:PTN SR.LEITE E/OU CASEÍNA, FONTE DE CARBOIDRATO:LACTOSE E/OU MALTODEX., FONTE DE LIPÍDIOS:ÓLEOS VEGETAIS E/OU TCM, COMPONENTES ADICIONAIS:VITAMINAS E MINERAIS, CARACTERÍSTICAS ADICIONAIS:ISENTO GLÚTEN, ADICIONAIS: C/ LC PUFAS, SABOR:C/ OU S/SABOR;NÃO;QUILOGRAMA;Utilizado
